time,q,x
15/11/2018 09:30,66.1993,55.7128
15/11/2018 09:33,65.0214,55.174103
15/11/2018 09:36,64.09,55.130898
15/11/2018 09:39,63.3841,55.7519
15/11/2018 09:42,62.8088,55.9515
15/11/2018 09:45,62.1356,55.7911
15/11/2018 09:48,61.5578,55.8512
15/11/2018 09:51,60.8835,55.8092
15/11/2018 09:54,60.3582,55.7561
15/11/2018 09:57,59.7789,55.7912
15/11/2018 10:00,60.0291,44.15576
15/11/2018 10:03,62.5863,42.39804
15/11/2018 10:06,65.1937,42.58412
15/11/2018 10:09,64.2312,56.3443
15/11/2018 10:12,63.1072,57.2345
15/11/2018 10:15,61.8564,57.4361
15/11/2018 10:18,60.7326,57.488503
15/11/2018 10:21,59.3994,57.5214
15/11/2018 10:24,58.2185,57.6283
15/11/2018 10:27,57.6234,53.1584
15/11/2018 10:30,57.7541,52.6619
15/11/2018 10:33,58.1785,52.6091
15/11/2018 10:36,58.3493,52.6931
15/11/2018 10:39,58.2186,52.603798
15/11/2018 10:42,58.1585,52.607903
15/11/2018 10:45,58.6703,45.4593
15/11/2018 10:48,60.0204,44.15103
15/11/2018 10:51,61.8842,43.7078
15/11/2018 10:54,61.7231,53.405
15/11/2018 10:57,60.9009,54.9955
15/11/2018 11:00,60.2129,55.317
15/11/2018 11:03,59.8493,55.6279
15/11/2018 11:06,59.3994,55.7703
15/11/2018 11:09,58.7667,53.7317
15/11/2018 11:12,58.7483,53.2858
15/11/2018 11:15,58.7604,53.1963
15/11/2018 11:18,58.6298,53.15
15/11/2018 11:21,58.6579,53.105698
15/11/2018 11:24,59.5681,45.5038
15/11/2018 11:27,61.5603,44.207672
15/11/2018 11:30,61.7634,54.3125
15/11/2018 11:33,61.2297,55.893997
15/11/2018 11:36,60.148,56.292
15/11/2018 11:39,59.2816,56.569298
15/11/2018 11:42,58.3715,56.7351
15/11/2018 11:45,57.5073,56.8825
15/11/2018 11:48,58.9591,43.81582
15/11/2018 11:51,60.1984,52.8792
15/11/2018 11:54,59.8913,54.9411
15/11/2018 11:57,58.9013,55.7972
15/11/2018 12:00,57.8582,57.0313
15/11/2018 12:03,56.7244,57.4572
15/11/2018 12:06,55.7617,57.5528
15/11/2018 12:09,54.7659,57.722702
15/11/2018 12:12,54.3725,46.944702
15/11/2018 12:15,55.6725,44.85825
15/11/2018 12:18,57.4695,44.22367
15/11/2018 12:21,59.1979,43.64884
15/11/2018 12:24,61.2449,43.51133
15/11/2018 12:27,63.4295,42.71629
15/11/2018 12:30,65.3759,42.37466
15/11/2018 12:33,67.0001,52.053802
15/11/2018 12:36,66.8991,54.0234
15/11/2018 12:39,66.0596,55.4634
15/11/2018 12:42,65.1306,56.0825
15/11/2018 12:45,64.1572,56.491898
15/11/2018 12:48,63.2731,56.6395
15/11/2018 12:51,62.535,56.8153
15/11/2018 12:54,64.2158,45.9578
15/11/2018 12:57,66.0877,44.38177
15/11/2018 13:00,66.2499,54.521797
15/11/2018 13:03,65.4665,55.9953
15/11/2018 13:06,64.9482,45.606102
15/11/2018 13:09,66.6403,43.68299
15/11/2018 13:12,66.9405,54.3961
15/11/2018 13:15,66.2233,56.2664
15/11/2018 13:18,65.2784,56.3664
15/11/2018 13:21,64.4041,56.6752
15/11/2018 13:24,63.4804,56.721397
15/11/2018 13:27,62.7565,56.7631
15/11/2018 13:30,64.2104,45.1433
15/11/2018 13:33,66.257,43.308838
15/11/2018 13:36,68.4284,42.91766
15/11/2018 13:39,70.6152,42.64003
15/11/2018 13:42,72.8746,42.48513
15/11/2018 13:45,75.1872,42.38238
15/11/2018 13:48,77.3149,42.22872
15/11/2018 13:51,79.1856,52.412903
15/11/2018 13:54,80.6825,54.7287
15/11/2018 13:57,79.7621,55.4766
15/11/2018 14:00,78.0483,56.0851
15/11/2018 14:03,77.0011,56.3547
15/11/2018 14:06,76.012,56.5624
15/11/2018 14:09,75.2809,56.7156
15/11/2018 14:12,74.1368,56.8145
15/11/2018 14:15,73.1593,57.0636
15/11/2018 14:18,72.1548,56.9898
15/11/2018 14:21,70.9846,56.9697
15/11/2018 14:24,69.3505,60.0532
15/11/2018 14:27,67.351,60.3599
15/11/2018 14:30,65.2791,60.3599
15/11/2018 14:33,63.3575,60.3599
15/11/2018 14:36,61.3134,60.3583
15/11/2018 14:39,60.4435,44.4369
15/11/2018 14:42,62.2694,42.87612
15/11/2018 14:45,65.4215,45.3262
15/11/2018 14:48,65.4041,55.499397
15/11/2018 14:51,64.2489,56.4766
15/11/2018 14:54,63.2115,56.2175
15/11/2018 14:57,62.626,56.2253
15/11/2018 15:00,61.8498,56.2603
15/11/2018 15:03,61.0315,56.2408
15/11/2018 15:06,60.3736,56.3659
15/11/2018 15:09,59.7259,56.515198
15/11/2018 15:12,59.027,56.4655
15/11/2018 15:15,58.1126,56.4487
15/11/2018 15:18,58.4425,44.21255
15/11/2018 15:21,60.5832,42.92341
15/11/2018 15:24,61.5162,55.0695
15/11/2018 15:27,60.4839,56.5047
15/11/2018 15:30,59.3842,56.407898
15/11/2018 15:33,58.4596,56.2771
15/11/2018 15:36,57.7267,56.559402
15/11/2018 15:39,56.7755,56.6003
15/11/2018 15:42,55.9595,56.5923
15/11/2018 15:45,55.0386,56.5428
15/11/2018 15:48,54.3459,56.4762
15/11/2018 15:51,55.9575,45.024498
15/11/2018 15:54,58.1835,44.017372
15/11/2018 15:57,57.6237,56.8714
15/11/2018 16:00,56.4637,57.5456
15/11/2018 16:03,55.4561,58.064102
15/11/2018 16:06,54.5423,58.1541
15/11/2018 16:09,53.2685,58.2474
15/11/2018 16:12,52.1131,58.386
15/11/2018 16:15,50.844,58.402397
15/11/2018 16:18,50.3418,49.0785
15/11/2018 16:21,51.0768,44.08675
15/11/2018 16:24,54.1504,43.808052
15/11/2018 16:27,56.1604,56.327103
15/11/2018 16:30,55.0366,56.7374
15/11/2018 16:33,54.0158,56.2551
15/11/2018 16:36,52.8353,57.1946
15/11/2018 16:39,51.8634,57.4741
15/11/2018 16:42,50.9703,57.609802
15/11/2018 16:45,50.0691,57.5601
15/11/2018 16:48,49.4186,57.8937
15/11/2018 16:51,48.4878,57.7939
15/11/2018 16:54,47.3408,57.8357
15/11/2018 16:57,46.5053,57.839
15/11/2018 17:00,47.7344,45.0323
15/11/2018 17:03,49.7447,44.03748
15/11/2018 17:06,51.7139,44.04975
15/11/2018 17:09,52.0313,55.1077
15/11/2018 17:12,51.1914,55.8095
15/11/2018 17:15,50.4973,55.409
15/11/2018 17:18,50.008,56.0266
15/11/2018 17:21,49.2144,56.012398
15/11/2018 17:24,48.4906,56.0002
15/11/2018 17:27,47.8076,56.1465
15/11/2018 17:30,46.8355,56.141502
15/11/2018 17:33,45.7101,56.6708
15/11/2018 17:36,45.041,56.201
15/11/2018 17:39,44.3919,56.313698
15/11/2018 17:42,45.9052,44.79215
15/11/2018 17:45,47.8132,43.62433
15/11/2018 17:48,48.1813,51.7683
15/11/2018 17:51,48.2872,52.733803
15/11/2018 17:54,48.5491,52.5593
15/11/2018 17:57,48.4004,52.6397
15/11/2018 18:00,48.3287,52.7794
15/11/2018 18:03,48.0288,52.8733
15/11/2018 18:06,48.1872,52.864502
15/11/2018 18:09,48.159,52.717697
15/11/2018 18:12,48.3274,52.790802
15/11/2018 18:15,48.4179,52.8139
15/11/2018 18:18,48.4099,52.874
15/11/2018 18:21,49.1364,44.950188
15/11/2018 18:24,50.946,43.79309
15/11/2018 18:27,53.1545,43.90965
15/11/2018 18:30,54.594,43.92507
15/11/2018 18:33,54.6351,53.012
15/11/2018 18:36,54.1754,53.9898
15/11/2018 18:39,54.1019,53.9181
15/11/2018 18:42,53.741,54.0797
15/11/2018 18:45,53.6271,53.912598
15/11/2018 18:48,53.3506,53.9208
15/11/2018 18:51,53.1597,54.013298
15/11/2018 18:54,52.8676,54.0695
15/11/2018 18:57,52.6318,54.034203
15/11/2018 19:00,52.528,54.188103
15/11/2018 19:03,52.0367,56.238503
15/11/2018 19:06,51.5281,56.6128
15/11/2018 19:09,53.1076,45.0667
15/11/2018 19:12,55.3192,43.76735
15/11/2018 19:15,56.7957,44.15425
15/11/2018 19:18,58.5763,43.91327
15/11/2018 19:21,58.0653,55.3107
15/11/2018 19:24,57.1961,55.7676
15/11/2018 19:27,56.7329,55.9607
15/11/2018 19:30,56.0107,56.0829
15/11/2018 19:33,55.138,56.2896
15/11/2018 19:36,54.2447,56.4516
15/11/2018 19:39,53.4598,56.6202
15/11/2018 19:42,52.5015,56.5073
15/11/2018 19:45,51.7672,56.5136
15/11/2018 19:48,50.935,56.5539
15/11/2018 19:51,50.088,56.5922
15/11/2018 19:54,51.4144,45.1004
15/11/2018 19:57,53.6662,43.90309
15/11/2018 20:00,55.5648,44.02953
15/11/2018 20:03,57.1358,44.07088
15/11/2018 20:06,57.802,55.233902
15/11/2018 20:09,57.5047,56.0672
15/11/2018 20:12,56.664,55.4952
15/11/2018 20:15,55.729,55.9364
15/11/2018 20:18,54.8498,56.1689
15/11/2018 20:21,54.1781,56.5772
15/11/2018 20:24,53.5057,56.4825
15/11/2018 20:27,52.7784,56.584602
15/11/2018 20:30,51.9754,56.583702
15/11/2018 20:33,50.985,56.568398
15/11/2018 20:36,50.2228,56.6954
15/11/2018 20:39,50.626,45.4437
15/11/2018 20:42,53.1789,43.95362
15/11/2018 20:45,54.3421,55.6776
15/11/2018 20:48,53.2234,56.2847
15/11/2018 20:51,52.1543,56.4585
15/11/2018 20:54,51.1298,56.832
15/11/2018 20:57,50.2495,56.7703
15/11/2018 21:00,49.1495,57.0009
15/11/2018 21:03,47.9513,57.0437
15/11/2018 21:06,47.1468,57.0315
15/11/2018 21:09,46.3973,57.1392
15/11/2018 21:12,45.3845,57.046402
15/11/2018 21:15,44.5411,57.0588
15/11/2018 21:18,44.8169,45.7576
15/11/2018 21:21,47.2145,44.50549
15/11/2018 21:24,49.6916,44.82714
15/11/2018 21:27,49.1229,52.7266
15/11/2018 21:30,48.8578,53.544502
15/11/2018 21:33,48.4388,53.424103
15/11/2018 21:36,48.5407,53.472298
15/11/2018 21:39,48.5938,53.6558
15/11/2018 21:42,48.2499,53.7726
15/11/2018 21:45,48.048,53.6483
15/11/2018 21:48,47.9435,53.8219
15/11/2018 21:51,47.6783,53.7723
15/11/2018 21:54,47.5638,53.627
15/11/2018 21:57,47.3739,53.700798
15/11/2018 22:00,48.6426,45.5355
15/11/2018 22:03,50.5996,44.55831
15/11/2018 22:06,50.9174,53.3124
15/11/2018 22:09,50.6216,54.2265
15/11/2018 22:12,50.1974,53.9099
15/11/2018 22:15,49.7247,54.1119
15/11/2018 22:18,49.3227,54.1364
15/11/2018 22:21,49.142,54.721397
15/11/2018 22:24,48.8256,54.503403
15/11/2018 22:27,48.3109,54.449898
15/11/2018 22:30,48.135,54.3207
15/11/2018 22:33,47.9304,54.4222
15/11/2018 22:36,47.8434,47.0599
15/11/2018 22:39,49.0056,44.87437
15/11/2018 22:42,51.4918,44.7399
15/11/2018 22:45,52.2744,53.3392
15/11/2018 22:48,51.8515,54.137398
15/11/2018 22:51,51.3904,54.2591
15/11/2018 22:54,51.2471,54.1603
15/11/2018 22:57,50.7722,54.2784
15/11/2018 23:00,50.4547,54.314
15/11/2018 23:03,50.06,54.7014
15/11/2018 23:06,49.5448,54.5508
15/11/2018 23:09,49.5628,46.0116
15/11/2018 23:12,51.1746,44.912132
15/11/2018 23:15,53.0477,51.822098
15/11/2018 23:18,52.9244,54.2845
15/11/2018 23:21,52.3342,54.2723
15/11/2018 23:24,51.8279,54.2616
15/11/2018 23:27,51.4626,54.4921
15/11/2018 23:30,50.9736,54.448097
15/11/2018 23:33,50.6238,54.6093
15/11/2018 23:36,51.163,45.7879
15/11/2018 23:39,53.1878,44.84117
15/11/2018 23:42,55.3363,45.1149
15/11/2018 23:45,55.5681,55.2104
15/11/2018 23:48,55.3182,55.832703
15/11/2018 23:51,54.6068,56.095
15/11/2018 23:54,53.8027,56.3037
15/11/2018 23:57,54.0032,44.66006
16/11/2018 00:00,53.5466,53.5978
16/11/2018 00:03,54.293,54.553802
16/11/2018 00:06,54.2829,54.1938
16/11/2018 00:09,53.6482,54.465797
16/11/2018 00:12,53.3634,54.6239
16/11/2018 00:15,53.7085,44.77078
16/11/2018 00:18,54.3066,43.90618
16/11/2018 00:21,55.9982,53.6554
16/11/2018 00:24,56.6992,54.478
16/11/2018 00:27,56.2127,54.3761
16/11/2018 00:30,55.41,54.6166
16/11/2018 00:33,55.0326,44.58808
16/11/2018 00:36,55.6728,43.97281
16/11/2018 00:39,58.1561,55.422897
16/11/2018 00:42,59.6523,56.5344
16/11/2018 00:45,58.597,56.013702
16/11/2018 00:48,57.7751,44.78506
16/11/2018 00:51,57.5306,43.85019
16/11/2018 00:54,58.4717,55.6448
16/11/2018 00:57,59.683,56.664803
16/11/2018 01:00,59.2112,44.863808
16/11/2018 01:03,59.1583,43.94159
16/11/2018 01:06,58.6196,56.6808
16/11/2018 01:09,59.4275,57.2601
16/11/2018 01:12,59.0486,45.0658
16/11/2018 01:15,58.7206,50.1978
16/11/2018 01:18,58.4053,57.9459
16/11/2018 01:21,58.1267,58.395203
16/11/2018 01:24,56.9563,44.95383
16/11/2018 01:27,56.7661,44.12828
16/11/2018 01:30,57.5272,57.477303
16/11/2018 01:33,58.1501,57.9417
16/11/2018 01:36,56.3814,48.2598
16/11/2018 01:39,55.6875,44.38309
16/11/2018 01:42,55.4663,57.5008
16/11/2018 01:45,56.3807,58.334297
16/11/2018 01:48,55.6449,45.4456
16/11/2018 01:51,54.4692,57.73
16/11/2018 01:54,55.3883,45.5
16/11/2018 01:57,55.4133,43.95998
16/11/2018 02:00,56.4198,58.010002
16/11/2018 02:03,58.8564,58.4567
16/11/2018 02:06,58.8626,45.6018
16/11/2018 02:09,58.0199,43.9973
16/11/2018 02:12,59.3654,43.92411
16/11/2018 02:15,62.0389,44.12927
16/11/2018 02:18,65.3265,44.15497
16/11/2018 02:21,67.4261,44.10929
16/11/2018 02:24,68.6446,43.995018
16/11/2018 02:27,70.3244,44.21163
16/11/2018 02:30,72.1571,57.2041
16/11/2018 02:33,72.0239,45.205498
16/11/2018 02:36,72.8004,44.09662
16/11/2018 02:39,72.7353,57.4505
16/11/2018 02:42,72.4579,58.600502
16/11/2018 02:45,70.4472,59.1972
16/11/2018 02:48,69.116,45.5491
16/11/2018 02:51,68.5219,44.20065
16/11/2018 02:54,70.6895,57.8105
16/11/2018 02:57,71.201,58.6619
16/11/2018 03:00,69.6747,48.552902
16/11/2018 03:03,69.1371,44.332092
16/11/2018 03:06,68.6518,58.3801
16/11/2018 03:09,68.8917,45.2823
16/11/2018 03:12,68.8272,43.68203
16/11/2018 03:15,68.9583,57.882202
16/11/2018 03:18,69.2603,45.3907
16/11/2018 03:21,68.8472,58.618
16/11/2018 03:24,68.411,45.1144
16/11/2018 03:27,68.7841,57.0396
16/11/2018 03:30,68.0637,59.3069
16/11/2018 03:33,68.277,51.8625
16/11/2018 03:36,67.1475,58.7514
16/11/2018 03:39,67.1164,44.83578
16/11/2018 03:42,66.0584,58.2791
16/11/2018 03:45,66.6813,45.3259
16/11/2018 03:48,67.5695,43.66566
16/11/2018 03:51,71.2272,58.059998
16/11/2018 03:54,71.1036,56.0555
16/11/2018 03:57,69.9595,44.59322
16/11/2018 04:00,68.8862,58.0009
16/11/2018 04:03,68.7209,59.338303
16/11/2018 04:06,68.0738,53.7862
16/11/2018 04:09,67.1618,59.149597
16/11/2018 04:12,67.0147,45.0572
16/11/2018 04:15,66.004,58.3941
16/11/2018 04:18,66.3079,45.0382
16/11/2018 04:21,66.3251,58.543503
16/11/2018 04:24,66.7514,59.3599
16/11/2018 04:27,66.7875,45.0549
16/11/2018 04:30,66.2977,58.3034
16/11/2018 04:33,67.1621,44.989258
16/11/2018 04:36,67.4071,58.4976
16/11/2018 04:39,67.8075,45.2334
16/11/2018 04:42,68.1618,58.2799
16/11/2018 04:45,67.7707,59.3897
16/11/2018 04:48,66.8461,44.85472
16/11/2018 04:51,66.4233,43.61478
16/11/2018 04:54,66.8899,58.315002
16/11/2018 04:57,68.1866,58.8923
16/11/2018 05:00,67.2937,46.100098
16/11/2018 05:03,66.8048,43.65583
16/11/2018 05:06,66.3739,53.492
16/11/2018 05:09,67.6612,54.5299
16/11/2018 05:12,68.052,44.46856
16/11/2018 05:15,69.6115,43.39153
16/11/2018 05:18,69.9946,54.1198
16/11/2018 05:21,69.4717,55.005302
16/11/2018 05:24,68.6194,55.7387
16/11/2018 05:27,68.3304,44.7271
16/11/2018 05:30,69.556,53.8356
16/11/2018 05:33,70.2232,55.1644
16/11/2018 05:36,69.1951,58.2659
16/11/2018 05:39,67.9771,50.1657
16/11/2018 05:42,67.648,44.12885
16/11/2018 05:45,68.6404,58.1519
16/11/2018 05:48,68.9294,58.6362
16/11/2018 05:51,67.4368,45.5884
16/11/2018 05:54,66.7247,58.4441
16/11/2018 05:57,66.1067,59.5425
16/11/2018 06:00,65.1612,59.4087
16/11/2018 06:03,63.2359,59.3944
16/11/2018 06:06,62.3099,45.1205
16/11/2018 06:09,62.2188,43.4825
16/11/2018 06:12,67.3038,43.49953
16/11/2018 06:15,70.5865,43.53872
16/11/2018 06:18,70.5124,58.3127
16/11/2018 06:21,69.4956,58.7533
16/11/2018 06:24,67.9248,58.107002
16/11/2018 06:27,66.1697,58.5471
16/11/2018 06:30,64.5827,59.2181
16/11/2018 06:33,63.0831,50.259
16/11/2018 06:36,62.8569,44.04551
16/11/2018 06:39,64.8862,43.56311
16/11/2018 06:42,70.1796,43.3351
16/11/2018 06:45,69.9173,57.6694
16/11/2018 06:48,67.8201,58.286102
16/11/2018 06:51,65.8036,58.5216
16/11/2018 06:54,63.8542,59.243797
16/11/2018 06:57,63.5119,45.6016
16/11/2018 07:00,63.3518,58.2399
16/11/2018 07:03,64.0879,58.7942
16/11/2018 07:06,63.2564,58.799103
16/11/2018 07:09,61.5275,59.072
16/11/2018 07:12,59.8057,48.0979
16/11/2018 07:15,59.6424,43.68171
16/11/2018 07:18,60.7753,43.20366
16/11/2018 07:21,62.8585,57.4884
16/11/2018 07:24,61.952,58.2387
16/11/2018 07:27,59.7756,58.5626
16/11/2018 07:30,57.5864,59.164497
16/11/2018 07:33,55.9764,45.5572
16/11/2018 07:36,55.8952,43.77584
16/11/2018 07:39,56.3205,58.409798
16/11/2018 07:42,57.9247,58.6743
16/11/2018 07:45,57.1869,54.7763
16/11/2018 07:48,56.6892,59.2571
16/11/2018 07:51,55.5053,59.2604
16/11/2018 07:54,54.9634,59.1979
16/11/2018 07:57,54.6185,44.99736
16/11/2018 08:00,54.1176,57.1535
16/11/2018 08:03,54.9396,58.899902
16/11/2018 08:06,55.0073,58.3388
16/11/2018 08:09,54.3567,44.98401
16/11/2018 08:12,52.8859,56.832703
16/11/2018 08:15,53.7325,45.2978
16/11/2018 08:18,53.9757,56.595802
16/11/2018 08:21,55.636,56.635597
16/11/2018 08:24,55.3558,56.2789
16/11/2018 08:27,54.6678,44.44478
16/11/2018 08:30,54.346,55.7763
16/11/2018 08:33,54.3796,56.8554
16/11/2018 08:36,55.1708,43.01881
16/11/2018 08:39,55.6811,55.0294
16/11/2018 08:42,56.0873,57.4427
16/11/2018 08:45,55.6819,56.7229
16/11/2018 08:48,55.872,43.64483
16/11/2018 08:51,54.7267,56.1861
16/11/2018 08:54,55.2447,57.1242
16/11/2018 08:57,54.6667,46.8061
16/11/2018 09:00,54.8426,42.695282
16/11/2018 09:03,54.1497,56.1239
16/11/2018 09:06,54.6909,57.232903
16/11/2018 09:09,53.9901,56.7047
16/11/2018 09:12,53.9976,44.52942
16/11/2018 09:15,55.1143,43.10366
16/11/2018 09:18,58.2942,55.0819
16/11/2018 09:21,58.5214,56.225098
16/11/2018 09:24,57.075,55.8058
16/11/2018 09:27,54.8008,56.397102
16/11/2018 09:30,53.0035,56.6665
16/11/2018 09:33,54.0234,44.49144
16/11/2018 09:36,58.4879,43.0554
16/11/2018 09:39,63.0802,43.1516
16/11/2018 09:42,64.6767,43.11847
16/11/2018 09:45,64.6789,57.5508
16/11/2018 09:48,63.7166,58.463303
16/11/2018 09:51,62.3964,57.5711
16/11/2018 09:54,61.0034,57.7127
16/11/2018 09:57,61.522,44.55672
16/11/2018 10:00,63.9854,56.2156
16/11/2018 10:03,64.0358,56.932
16/11/2018 10:06,62.3938,56.545998
16/11/2018 10:09,60.956,56.8459
16/11/2018 10:12,60.495,43.73177
16/11/2018 10:15,62.4155,42.13823
16/11/2018 10:18,64.9637,42.32161
16/11/2018 10:21,66.8571,42.44292
16/11/2018 10:24,68.8266,42.60035
16/11/2018 10:27,70.933,42.238472
16/11/2018 10:30,71.8457,53.379898
16/11/2018 10:33,71.2064,55.0242
16/11/2018 10:36,70.5765,55.7756
16/11/2018 10:39,69.6518,56.292297
16/11/2018 10:42,68.7053,56.621902
16/11/2018 10:45,68.8998,45.7541
16/11/2018 10:48,70.5477,43.74916
16/11/2018 10:51,70.3113,54.660103
16/11/2018 10:54,69.2504,56.2174
16/11/2018 10:57,68.3802,56.441902
16/11/2018 11:00,67.5413,56.6485
16/11/2018 11:03,66.8168,56.7766
16/11/2018 11:06,66.0448,56.9476
16/11/2018 11:09,65.4991,56.9151
16/11/2018 11:12,65.5962,44.41045
16/11/2018 11:15,67.9755,43.03442
16/11/2018 11:18,69.9397,45.9591
16/11/2018 11:21,68.6585,56.923203
16/11/2018 11:24,67.1884,58.0485
16/11/2018 11:27,65.9905,57.989
16/11/2018 11:30,64.7667,57.9203
16/11/2018 11:33,63.8069,57.978203
16/11/2018 11:36,62.7346,57.9877
16/11/2018 11:39,62.2108,57.9287
16/11/2018 11:42,61.1319,58.0094
16/11/2018 11:45,59.9485,58.0089
16/11/2018 11:48,58.6176,58.0406
16/11/2018 11:51,58.391,46.4852
16/11/2018 11:54,59.8474,44.24216
16/11/2018 11:57,62.3704,43.43404
16/11/2018 12:00,63.3146,53.6936
16/11/2018 12:03,62.7079,55.5663
16/11/2018 12:06,61.7084,56.070198
16/11/2018 12:09,60.8933,56.4776
16/11/2018 12:12,59.8703,56.6823
16/11/2018 12:15,59.317,56.7625
16/11/2018 12:18,58.2796,56.778297
16/11/2018 12:21,57.2341,56.9366
16/11/2018 12:24,56.1888,56.9438
16/11/2018 12:27,55.2815,56.9964
16/11/2018 12:30,54.3832,56.9301
16/11/2018 12:33,55.1038,45.6745
16/11/2018 12:36,56.0461,54.4998
16/11/2018 12:39,55.5953,56.014603
16/11/2018 12:42,54.7736,56.368797
16/11/2018 12:45,54.1177,56.6515
16/11/2018 12:48,53.5848,56.763702
16/11/2018 12:51,52.6624,56.799202
16/11/2018 12:54,51.885,56.8537
16/11/2018 12:57,51.226,56.975
16/11/2018 13:00,50.1024,56.9833
16/11/2018 13:03,49.3152,57.0442
16/11/2018 13:06,48.0895,56.923203
16/11/2018 13:09,47.2379,57.0051
16/11/2018 13:12,46.7626,56.9401
16/11/2018 13:15,46.7811,45.8707
16/11/2018 13:18,47.818,43.75487
16/11/2018 13:21,51.3707,43.04592
16/11/2018 13:24,52.672,52.6483
16/11/2018 13:27,52.1091,54.469498
16/11/2018 13:30,51.5802,55.057
16/11/2018 13:33,50.9599,55.3522
16/11/2018 13:36,50.1226,55.596703
16/11/2018 13:39,48.9362,55.6959
16/11/2018 13:42,48.4687,55.8341
16/11/2018 13:45,47.9279,56.0033
16/11/2018 13:48,47.1499,56.0011
16/11/2018 13:51,46.6173,56.0018
16/11/2018 13:54,46.498,55.9973
16/11/2018 13:57,46.0371,55.9476
16/11/2018 14:00,45.6479,53.6575
16/11/2018 14:03,45.7138,51.6815
16/11/2018 14:06,47.5427,43.6873
16/11/2018 14:09,49.5478,44.33052
16/11/2018 14:12,51.0816,46.1605
16/11/2018 14:15,51.7173,49.6192
16/11/2018 14:18,52.2297,51.8713
16/11/2018 14:21,52.2533,52.5125
16/11/2018 14:24,52.1336,52.635597
16/11/2018 14:27,52.3853,52.7051
16/11/2018 14:30,52.5326,52.8437
16/11/2018 14:33,53.0244,52.879898
16/11/2018 14:36,53.79,53.817802
16/11/2018 14:39,53.5336,54.3881
16/11/2018 14:42,52.7845,54.5462
16/11/2018 14:45,52.3633,54.7053
16/11/2018 14:48,51.9233,54.864098
16/11/2018 14:51,51.4759,54.8455
16/11/2018 14:54,50.9127,54.9192
16/11/2018 14:57,50.5967,54.9571
16/11/2018 15:00,50.0583,54.920403
16/11/2018 15:03,50.9586,45.1239
16/11/2018 15:06,51.976,52.904602
16/11/2018 15:09,51.649,55.8096
16/11/2018 15:12,50.6264,56.319298
16/11/2018 15:15,49.6553,56.494698
16/11/2018 15:18,48.8333,56.7272
16/11/2018 15:21,48.0299,56.806
16/11/2018 15:24,47.2189,56.8811
16/11/2018 15:27,46.274,56.9545
16/11/2018 15:30,45.6824,56.9569
16/11/2018 15:33,45.1972,56.9268
16/11/2018 15:36,46.038,47.694
16/11/2018 15:39,47.6652,46.0294
16/11/2018 15:42,49.0815,45.9033
16/11/2018 15:45,50.3355,45.65
16/11/2018 15:48,51.6249,45.2037
16/11/2018 15:51,53.3293,45.214798
16/11/2018 15:54,54.7713,45.1479
16/11/2018 15:57,56.1009,45.1301
16/11/2018 16:00,57.1235,50.8136
16/11/2018 16:03,57.2296,53.5242
16/11/2018 16:06,56.8132,54.1195
16/11/2018 16:09,56.2705,54.418503
16/11/2018 16:12,55.9064,54.6381
16/11/2018 16:15,57.5428,45.4677
16/11/2018 16:18,59.2984,43.90656
16/11/2018 16:21,59.9288,52.495598
16/11/2018 16:24,59.6502,54.048203
16/11/2018 16:27,59.0274,54.3
16/11/2018 16:30,58.5316,54.5411
16/11/2018 16:33,57.9711,54.7205
16/11/2018 16:36,57.7228,54.8848
16/11/2018 16:39,57.3007,54.9323
16/11/2018 16:42,58.1587,47.3497
16/11/2018 16:45,60.5315,42.94119
16/11/2018 16:48,62.6278,48.1994
16/11/2018 16:51,62.0457,54.5849
16/11/2018 16:54,61.2838,55.806297
16/11/2018 16:57,60.5302,56.277
16/11/2018 17:00,59.8857,56.5569
16/11/2018 17:03,59.0626,56.795097
16/11/2018 17:06,58.727,47.4329
16/11/2018 17:09,60.0723,45.429
16/11/2018 17:12,62.3498,44.92743
16/11/2018 17:15,62.6173,53.5719
16/11/2018 17:18,62.0131,55.0834
16/11/2018 17:21,61.2904,55.4576
16/11/2018 17:24,60.5691,55.6914
16/11/2018 17:27,60.6077,47.0512
16/11/2018 17:30,61.8476,45.4231
16/11/2018 17:33,61.8361,53.8684
16/11/2018 17:36,61.1156,55.206398
16/11/2018 17:39,60.1613,55.5648
16/11/2018 17:42,60.6814,46.9103
16/11/2018 17:45,62.2312,45.0589
16/11/2018 17:48,63.6364,44.87353
16/11/2018 17:51,63.1173,55.196503
16/11/2018 17:54,61.9565,56.908302
16/11/2018 17:57,62.5974,46.6673
16/11/2018 18:00,64.3154,44.86219
16/11/2018 18:03,66.1428,44.79928
16/11/2018 18:06,67.736,44.40655
16/11/2018 18:09,69.669,44.24648
16/11/2018 18:12,70.7756,54.2667
16/11/2018 18:15,70.0639,56.4048
16/11/2018 18:18,69.0297,52.076202
16/11/2018 18:21,69.7039,55.2359
16/11/2018 18:24,69.1657,57.216698
16/11/2018 18:27,67.9969,57.7145
16/11/2018 18:30,66.6316,58.0396
16/11/2018 18:33,65.47,58.2057
16/11/2018 18:36,66.2991,46.5351
16/11/2018 18:39,67.8816,55.5963
16/11/2018 18:42,67.3609,57.2841
16/11/2018 18:45,65.8637,57.7076
16/11/2018 18:48,64.4191,58.0018
16/11/2018 18:51,63.1209,58.2015
16/11/2018 18:54,63.4005,46.5005
16/11/2018 18:57,65.2548,52.8769
16/11/2018 19:00,65.051,56.574898
